# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = bern_1_model
# start_datetime = 2022-03-08 22:30:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:\Users\norbe\AppData\Local\Temp\tmpdmwn_5vi\h0tnhzf8.json
# init = 2 (Default)
# random
#   seed = 72673
# output
#   file = C:\Users\norbe\Desktop\public_lectures-master\Data Analytics 2022\Lab 1 - Python review\out\bern_1-20220308233055_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 1.02091
# Diagonal elements of inverse mass matrix:
# 0.462603
-11.3883,0.354678,1.02091,1,3,0,11.4632,0.715189
-7.65488,1,1.02091,1,3,0,10.2287,0.358507
-7.64205,1,1.02091,1,1,0,7.6509,0.345388
-7.76914,0.966918,1.02091,1,3,0,7.77147,0.405032
-7.88017,0.704081,1.02091,2,3,0,9.08843,0.43154
-9.56863,0.709688,1.02091,2,3,0,9.63274,0.117364
-8.82343,1,1.02091,1,1,0,9.54159,0.153859
-8.03016,1,1.02091,2,3,0,8.64832,0.221791
-7.8205,1,1.02091,1,1,0,7.99479,0.255088
-7.79991,1,1.02091,1,1,0,7.85788,0.259396
-8.20319,0.966615,1.02091,2,3,0,8.20635,0.201993
-8.0035,1,1.02091,1,1,0,8.21479,0.225303
-7.78701,0.81444,1.02091,2,3,0,9.51475,0.262255
-7.63818,0.998439,1.02091,1,3,0,7.75808,0.332642
-7.63844,0.999935,1.02091,1,3,0,7.63844,0.330179
-7.67902,0.892693,1.02091,2,3,0,8.15558,0.372921
-7.65178,1,1.02091,1,1,0,7.6717,0.356022
-9.00299,0.398774,1.02091,2,3,0,11.0135,0.570238
-7.68521,1,1.02091,1,3,0,8.54964,0.375864
-7.85743,0.942242,1.02091,1,1,0,7.86095,0.426692
-8.88133,0.69439,1.02091,2,3,0,9.73404,0.150424
-8.33206,1,1.02091,1,1,0,8.83273,0.189699
-7.90062,1,1.02091,1,1,0,8.23838,0.240546
-7.74781,1,1.02091,2,3,0,7.86939,0.271903
-8.11098,0.953456,1.02091,2,3,0,8.18939,0.47179
-7.68489,0.988271,1.02091,2,3,0,8.20571,0.292675
-7.90609,0.954505,1.02091,1,3,0,7.90609,0.239655
-8.0942,0.924955,1.02091,2,3,0,8.61204,0.469252
-9.41201,0.815742,1.02091,2,3,0,9.47133,0.60286
-7.6383,1,1.02091,1,3,0,8.92556,0.33111
-8.02136,0.902643,1.02091,1,3,0,8.07438,0.222934
-7.97163,1,1.02091,1,1,0,8.09044,0.229714
-7.65029,0.983684,1.02091,1,3,0,7.96367,0.354733
-7.66977,0.997921,1.02091,2,3,0,7.67039,0.299749
-7.90828,0.948347,1.02091,1,3,0,7.90963,0.2393
-7.77619,1,1.02091,1,1,0,7.89155,0.26476
-7.67123,1,1.02091,1,1,0,7.74606,0.298997
-8.09952,0.906391,1.02091,1,3,0,8.11114,0.213296
-7.85622,1,1.02091,2,3,0,8.02549,0.426428
-8.28081,0.950502,1.02091,2,3,0,8.28782,0.194389
-7.65993,0.966386,1.02091,1,3,0,8.27839,0.362098
-7.65272,1,1.02091,1,1,0,7.66128,0.3568
-7.79872,0.971266,1.02091,2,3,0,7.83102,0.259654
-7.64665,1,1.02091,1,3,0,7.75639,0.315772
-7.67892,0.98693,1.02091,2,3,0,7.71534,0.372875
-7.91801,0.958195,1.02091,2,3,0,7.95045,0.237746
-8.29738,0.910456,1.02091,1,1,0,8.31767,0.192846
-9.3282,0.802641,1.02091,2,3,0,10.5236,0.127567
-8.11,0.994305,1.02091,1,3,0,9.0677,0.212084
